Date,X,Y,Debris
2012-07-18,-146.450000000225,28.5166666668613,1
2012-07-20,-156.616666666907,21.050000000247,0
2012-07-20,-154.766666666616,22.7166666665787,0
2012-07-20,-152.45,26.433333333634895,0
2012-07-07,-126.23333333329501,47.05,1
2012-07-08,-125.900000000241,46.1166666663639,0
2012-07-08,-125.516666666645,46.1,1
2012-07-08,-126.083333333466,42.4333333335618,1
2012-07-09,-126.7,41.233333333191,0
2012-07-09,-126.36666666687599,42.0333333336014,0
2012-07-09,-126.083333333466,43.3000000001425,1
2012-07-09,-126.766666666721,43.183333333187505,1
2012-07-10,-130.516666666947,37.6333333332731,1
2012-07-10,-128.966666666315,37.5333333333179,0
2012-07-10,-127.45,40.766666666647,1
2012-07-10,-127.966666666254,40.1166666669835,1
2012-07-11,-130.466666666405,36.2500000000203,1
2012-07-11,-134.13333333359301,34.55,1
2012-07-11,-130.466666666405,38.3666666665272,1
2012-07-12,-134.049999999656,33.566666666571805,1
2012-07-12,-133.616666666416,34.6833333330691,1
2012-07-12,-132.966666666556,37.5999999999377,1
2012-07-12,-130.033333333166,33.9166666670118,1
2012-07-12,-134.95000000042901,34.9333333331569,1
2012-07-13,-137.716666666843,34.2333333332337,1
2012-07-13,-137.04999999983698,33.2999999999592,0
2012-07-13,-137.766666666487,31.550000000328897,1
2012-07-13,-132.233333333658,37.433333333119705,0
2012-07-14,-142.366666666945,32.5166666669127,1
2012-07-14,-141.316666666342,33.383333333073395,1
2012-07-14,-141.066666666327,33.9833333333942,1
2012-07-14,-140.866666666854,30.4166666664888,1
2012-07-15,-144.26666666687998,31.9666666670476,0
2012-07-15,-143.599999999873,31.9333333335554,1
2012-07-15,-144.05,29.5333333332946,1
2012-07-16,-148.04999999960302,28.000000000388898,0
2012-07-16,-143.816666666493,27.516666666549,1
2012-07-20,-154.31666666623002,23.383333333417603,0
2012-07-20,-155.31666666629,22.283333333744398,0
2012-07-20,-156.150000000273,21.883333332953402,0
2012-07-20,-147.050000000441,30.0499999996999,0
2012-07-20,-149.399999999865,25.099999999692603,0
2012-07-21,-154.133333333005,24.216666666437696,0
2012-07-21,-155.616666666847,21.783333333386697,0
2012-07-21,-156.03333333293997,21.616666666402697,0
2012-07-09,-126.51666666670602,43.7500000002042,0
2012-08-05,-155.736200000185,29.623016667048002,0
2012-07-09,-125.94999999988501,43.616666666681795,0
2012-07-09,-125.96666666703199,43.5833333336141,1
2012-07-09,-125.98333333328002,43.5333333331871,1
2012-07-09,-126.150000000256,43.5166666663807,1
2012-07-09,-125.05,43.383333333407094,0
2012-07-10,-127.01666666673599,41.7000000002866,0
2012-07-10,-127.35,41.35,1
2012-07-10,-127.68333333374201,40.6166666666924,0
2012-07-10,-127.86666666696699,40.283333333291395,0
2012-07-10,-134.79999999970101,38.5833333333104,1
2012-07-12,-131.466666666466,35.999999999678295,1
2012-07-08,-125.05,47.916666666409995,1
2012-07-08,-125.366666666816,46.65,1
2012-07-08,-125.383333333064,46.5833333334579,0
2012-07-08,-125.41666666646002,46.4333333335167,1
2012-07-08,-125.46666666700199,46.266666666366994,0
2012-07-08,-125.48333333325,46.216666666777,1
2012-07-08,-125.05,46.150000000129296,1
2012-07-08,-125.05,46.150000000129296,0
2012-07-08,-125.533333332894,46.0500000003026,1
2012-07-08,-125.533333332894,46.033333333462494,1
2012-07-09,-126.34999999972901,44.316666666371205,1
2012-07-09,-126.26666666668999,44.20000000014271,0
2012-07-09,-126.26666666668999,44.20000000014271,1
2012-07-09,-126.25000000044201,44.20000000014271,1
2012-07-09,-126.25000000044201,44.18333333313371,1
2012-07-09,-126.25000000044201,44.18333333313371,0
2012-07-09,-126.23333333329501,44.016666666426495,0
2012-07-09,-126.083333333466,44.05,0
2012-07-09,-126.06666666631901,44.033333333364,0
2012-07-09,-126.933333333697,43.9666666665175,0
2012-07-12,-131.466666666466,35.999999999678295,0
2012-07-12,-131.6,35.8666666668544,0
2012-07-12,-132.05000000043302,35.5166666664528,1
2012-07-12,-132.416666666882,35.48333333316079,0
2012-07-12,-132.149999999721,35.4500000001242,0
2012-07-12,-132.033333333286,35.183333333345,1
2012-07-12,-132.05000000043302,35.016666666539,1
2012-07-12,-132.566666666712,35.1499999997972,0
2012-07-12,-132.483333333673,35.1166666668271,1
2012-07-12,-132.70000000029302,35.0833333333809,1
2012-07-12,-132.75,35.0666666664153,1
2012-07-12,-132.75,35.0333333335054,1
2012-07-12,-132.816666666727,35.0333333335054,1
2012-07-12,-135.866666666552,35.0000000002628,1
2012-07-13,-134.466666666647,34.2499999998846,1
2012-07-13,-136.033333333528,33.9499999996395,1
2012-07-13,-135.566666666893,33.8166666663454,1
2012-07-13,-135.566666666893,33.8166666663454,0
2012-07-13,-135.65,33.8000000003222,1
2012-07-13,-135.066666666863,33.7833333329825,1
2012-07-13,-135.716666666722,33.7666666669997,1
2012-07-13,-135.083333333111,33.7333333333635,1
2012-07-13,-136.033333333528,33.6833333336536,0
2012-07-13,-136.366666666582,33.5500000000116,1
2012-07-14,-138.449999999742,32.983333333009895,1
2012-07-14,-138.449999999742,32.899999999850394,0
2012-07-14,-138.449999999742,32.899999999850394,1
2012-07-14,-138.466666666889,32.866666666395304,0
2012-07-14,-138.483333333137,32.0833333336819,0
2012-07-14,-138.583333333323,32.8000000000113,1
2012-07-14,-138.699999999757,32.7833333332258,1
2012-07-14,-135.4,32.8166666669637,1
2012-07-14,-139.28333333372402,32.7,1
2012-07-14,-139.466666666949,32.4500000003213,1
2012-07-14,-139.466666666949,32.6000000002564,0
2012-07-14,-139.05,32.566666667012896,0
2012-07-15,-140.949999999893,31.0333333333825,0
2012-07-15,-141.00000000043502,31.2333333331634,1
2012-07-15,-141.016666666684,31.2000000001307,0
2012-07-15,-141.099999999722,31.016666666486,1
2012-07-15,-141.11666666686898,30.966666666375104,1
2012-07-15,-141.150000000264,30.916666666504998,1
2012-07-15,-141.016666666684,30.849999999621,1
2012-07-15,-141.016666666684,30.849999999621,0
2012-07-15,-141.249999999552,30.8166666663923,0
2012-07-15,-141.249999999552,30.8166666663923,1
2012-07-15,-141.2,30.799999999804303,0
2012-07-15,-141.216666667055,30.7833333336233,0
2012-07-15,-141.283333332947,30.6833333334063,1
2012-07-15,-141.316666666342,30.6333333331253,1
2012-07-15,-141.349999999737,30.5833333337072,1
2012-07-16,-142.583333333565,28.599999999662,1
2012-07-16,-142.9,28.483333333355798,0
2012-07-16,-143.05,28.366666666472103,1
2012-07-16,-143.733333333454,27.5999999997957,0
2012-07-18,-149.049999999664,26.033333333384398,0
2012-07-18,-148.06666666675,26.133333333541604,0
2012-07-18,-149.06666666681102,26.0166666669035,0
2012-08-02,-158.983333333478,22.9500000003748,0
2012-08-03,-157.96666666627,24.3833333332055,1
2012-08-04,-156.36795000010702,26.9874833331543,0
2012-08-04,-156.343133333409,27.030450000219602,1
2012-08-04,-156.34048333296602,27.0358166667765,0
2012-08-04,-156.253433333626,27.2686833334878,1
2012-08-04,-156.24949999996798,27.2856166666824,1
2012-08-04,-156.243816666389,27.3076666669248,0
2012-08-04,-156.217783333148,27.4452666666111,0
2012-08-04,-156.20970000026898,27.4730166669736,0
2012-08-04,-156.205783333054,27.4863666663341,1
2012-08-04,-156.176383333317,27.623200000328897,0
2012-08-05,-155.942000000138,29.3461333002279,1
2012-08-05,-155.942533333515,29.3461333331155,1
2012-08-05,-155.91378333315902,29.4098499996794,0
2012-08-05,-155.835166666503,29.5108333333079,0
2012-08-05,-155.500000000413,29.4999999997556,1
2012-08-05,-155.500000000413,29.4999999997556,0
2012-08-05,-155.66701666629498,29.714666666895297,1
2012-08-05,-155.562066666823,29.820983333499104,1
2012-08-05,-155.555016666914,29.8573166670406,1
2012-08-05,-155.536050000026,29.886083333212298,1
2012-08-05,-155.461949999736,29.9650500000152,1
2012-08-05,-155.286300000256,30.224500000332604,1
2012-08-06,-154.536016667078,31.313566666472802,1
2012-08-06,-154.533333333748,31.300000000021896,1
2012-08-06,-154.519483333276,31.3328333333107,1
2012-08-06,-154.511299999939,31.3411499996815,1
2012-08-06,-154.50873333351,31.3446833330796,1
2012-08-06,-154.523766666739,31.3571499998205,0
2012-08-06,-154.48333333320602,31.350000000351898,1
2012-08-06,-154.48333333320602,31.350000000351898,0
2012-08-06,-154.38333333302,31.4833333336496,1
2012-08-06,-154.36666666677098,31.4999999997112,1
2012-08-06,-154.35332999958598,31.633300000265898,1
2012-08-06,-154.349999999625,31.599999999766997,1
2012-08-06,-154.349999999625,31.516666666676603,0
2012-08-06,-154.349999999625,31.516666666676603,1
2012-08-06,-154.357050000432,31.533333333607303,0
2012-08-06,-154.355483333187,31.533333333607303,1
2012-08-06,-154.355483333187,31.533333333607303,0
2012-08-06,-154.349999999625,31.533333333607303,0
2012-08-06,-154.353666666595,31.533333333607303,0
2012-08-06,-154.333333333376,31.550000000328897,0
2012-08-06,-154.71219999993602,31.533333333607303,0
2012-08-06,-154.333333333376,31.633333332996997,0
2012-08-06,-154.09589999972,31.868380000053502,1
2012-08-06,-154.09589999972,31.8683833331902,1
2012-08-06,-154.094733333406,31.873933333704098,1
2012-08-06,-154.078883333667,31.934916666651397,1
2012-08-06,-154.077000000402,31.938216666813698,1
2012-08-06,-154.052516667065,32.0354822223032,1
2012-08-06,-154.052516667065,32.0354833333603,1
2012-08-06,-154.05251700033998,32.0354800001889,1
2012-08-06,-154.037916666756,32.0795833334132,1
2012-08-06,-154.032699999883,32.0986166663066,1
2012-08-06,-154.029016666469,32.1061,1
2012-08-06,-154.02771666681102,32.1097500002005,1
2012-08-06,-154.02421666696998,32.1255833335689,1
2012-08-06,-154.02341666690398,32.1304499997088,1
2012-08-07,-153.255666666514,33.1166666667209,1
2012-08-07,-153.199983333291,33.1881332998207,1
2012-08-07,-153.199983333291,33.1880999997179,1
2012-08-07,-153.140866666901,33.292383333523105,1
2012-08-07,-153.140866666901,33.2923800003485,1
2012-08-07,-153.138749999834,33.297999999945695,1
2012-08-07,-153.006666666582,33.4754166664892,1
2012-08-07,-152.985949999774,33.5006000003481,1
2012-08-07,-152.980016666848,33.507533333579104,1
2012-08-07,-152.970700000084,33.5184833334612,1
2012-08-07,-152.953166667097,33.5231000002507,1
2012-08-07,-158.715033333296,33.5817833333257,1
2012-08-07,-152.92890000021998,33.667099999724,1
2012-08-07,-152.8438,33.6690833336653,1
2012-08-07,-152.839200000438,33.674199999961,1
2012-08-07,-152.839222000179,33.674220000005604,1
2012-08-07,-152.834083333123,33.6796666666719,1
2012-08-07,-152.781466666821,33.7378166663904,1
2012-08-07,-152.755883332944,33.767050000040605,1
2012-08-07,-152.741133333745,33.788000000000004,1
2012-08-07,-152.722733333122,33.8111833333068,1
2012-08-07,-152.718483333444,33.8174333331352,1
2012-08-07,-152.71671666708,33.8204166667847,1
2012-08-07,-152.71671666708,33.820416999638,1
2012-08-07,-152.71056666679598,33.828400000067,1
2012-08-07,-152.69576666647,33.8501833334642,1
2012-08-08,-151.89,34.7418333336632,1
2012-08-08,-151.851966666752,34.78305,1
2012-08-08,-151.828750000186,34.805550000234696,1
2012-08-08,-151.781400000088,34.8527166668326,1
2012-08-08,-151.769716666912,34.8653000000303,1
2012-08-08,-151.781533333433,34.8532500000071,1
2012-08-08,-151.758783333572,34.8762333333048,1
2012-08-08,-151.756599999834,34.8785166668038,1
2012-08-08,-151.738083333208,34.8948499999347,1
2012-08-08,-151.73551666677798,34.8974166663577,1
2012-08-08,-151.741783333065,34.908300000264504,1
2012-08-08,-151.718766666516,34.9139333331943,1
2012-08-08,-151.700399999677,34.9185833335071,1
2012-08-08,-151.715066666659,34.919083333228194,1
2012-08-08,-151.703866666631,34.9315333336217,1
2012-08-08,-151.690583333322,34.946950000069606,1
2012-08-08,-151.671850000236,34.9663666664815,1
2012-08-08,-151.646049999898,34.9931833335242,1
2012-08-08,-151.642166666469,34.9979499996879,1
2012-08-08,-151.636833333592,35.0047166666738,1
2012-08-08,-151.63463333341102,35.0074999998432,1
2012-08-08,-151.633416666868,35.0090333336856,1
2012-08-08,-151.630333333504,35.0128666668851,1
2012-08-08,-151.62848333312598,35.015249999889,1
2012-08-08,-131.627016666927,35.0003833336635,1
2012-08-08,-151.62558333333598,35.0188000003497,1
2012-08-08,-151.623599999614,35.021399999983394,1
2012-08-08,-151.62189999992202,35.0236333330121,1
2012-08-08,-151.619516667066,35.026866666655394,1
2012-08-08,-151.618349999853,35.0282333332156,1
2012-08-08,-151.61745000022802,35.0296666670062,1
2012-08-08,-151.61291666652,35.0360333329781,1
2012-08-08,-151.606699999563,35.0453666668336,1
2012-08-08,-151.596899999651,35.0576999998896,1
2012-08-08,-151.592766666874,35.0626166664611,1
2012-08-08,-151.578350000138,35.0788500000129,1
2012-08-08,-151.910833332898,35.0781666669706,1
2012-08-08,-151.57316666705,35.0672000000891,1
2012-08-08,-151.566616666733,35.095116666897,1
2012-08-08,-151.560850000038,35.1041166669847,1
2012-08-08,-151.558983333217,35.1065833333135,1
2012-08-08,-151.55678333303499,35.1095666667364,1
2012-08-08,-151.551149999685,35.1169999999151,1
2012-08-08,-151.546816666892,35.121749999778,1
2012-08-08,-151.543949999988,35.1256833336519,1
2012-08-08,-151.541050000197,35.1301333335337,1
2012-08-08,-151.538516666655,35.1339833331,1
2012-08-08,-151.535416666847,35.1549666666934,1
2012-08-08,-151.53126666672898,35.1437499999142,1
2012-08-08,-151.52681666703398,35.1500499997647,1
2012-08-08,-151.524166666591,35.1535666664017,1
2012-08-08,-151.519433333764,35.159850000264605,1
2012-08-08,-151.51678333331998,35.158316666779896,1
2012-08-08,-151.514249999778,35.1661166664569,1
2012-08-08,-151.512600000315,35.1527833330533,1
2012-08-08,-151.508833332888,35.1737,1
2012-08-08,-151.506233333571,35.1765333335421,1
2012-08-08,-151.491600000375,35.1944666665007,1
2012-08-08,-151.432450000199,35.270166666816394,1
2012-08-08,-151.409033333617,35.300283333416296,1
2012-08-08,-151.407550000385,35.302333333343704,1
2012-08-08,-151.352083333623,35.367233333080705,1
2012-08-08,-151.34793333350402,35.371733333139204,1
2012-08-09,-150.064250000229,36.7990333331973,1
2012-08-09,-150.054549999876,36.807683333555495,1
2012-08-09,-150.05336666622,36.8374333334255,1
2012-08-09,-149.977233333777,36.8752833334783,1
2012-08-09,-149.936666666899,36.908833332980706,1
2012-08-09,-149.613766666694,37.174816666413605,1
2012-08-09,-149.59471666668998,37.190166666347295,1
2012-08-09,-149.328833333151,37.395016666512205,1
2012-08-09,-149.30681666668502,37.4150166665597,1
2012-08-09,-149.272949999912,37.443000000000005,1
2012-08-10,-148.157983333109,38.428566666962,1
2012-08-10,-147.68749999971598,38.950183333096106,1
2012-08-10,-147.666083333299,38.9749166665555,1
2012-08-10,-147.62174999989298,39.02433333337,1
2012-08-10,-147.61176666640802,39.0349666665905,1
2012-08-10,-147.61058333365,39.03635000004989,1
2012-08-10,-147.45474999955601,39.1763666667704,1
2012-08-10,-147.427516667114,39.1997500000345,1
2012-08-10,-147.332400000441,39.285583333538206,1
2012-08-11,-146.37799999966,40.140650000048204,1
2012-08-11,-146.376916666462,40.1491666666279,1
2012-08-11,-146.368083333746,40.074683333024204,1
2012-08-11,-146.349033333742,40.275933333641895,1
2012-08-11,-133.501166666296,40.7995500000489,1
2012-08-11,-145.060283333381,41.0004500001941,1
2012-08-12,-142.431883333391,42.2720833334183,1
2012-08-13,-138.42066666667802,43.946099999717504,1
2012-07-11,-132.58333333296002,35.5499999999086,0
2012-07-13,-137.916666666317,32.5833333330865,0
2012-07-13,-140.71666666702498,30.916666666504998,0
2012-07-13,-140.099999999662,31.3166666667206,1
2012-07-13,-136.633333333744,34.516666666599804,1
2012-07-14,-138.533333333679,33.9499999996395,1
2012-07-15,-156.43333333368298,21.0999999996076,0
2012-07-16,-156.599999999761,21.2666666670354,0
2012-08-07,-152.755883332944,33.767050000040605,0
2012-08-07,-152.722733333122,33.8111833333068,0
2012-08-08,-151.910833332898,35.0781666669706,0
2012-08-11,-146.376916666462,40.1491666666279,0
2012-08-11,-133.501166666296,40.7995500000489,0
2012-08-16,-124.7666666666,48.8166666665028,0
2012-07-13,-137.04999999983698,33.2999999999592,1
2012-07-14,-144.533333333143,29.2833333334728,1
2012-07-14,-142.366666666945,32.5166666669127,0
2012-07-14,-139.983333333228,35.3833333335306,0
2012-07-14,-134.066666666802,36.1,1
2012-07-14,-139.400000000159,33.7833333329825,0
2012-07-14,-139.733333333213,32.5500000000554,0
2012-07-15,-147.85,26.6999999997657,1
2012-07-15,-145.1,30.116666666954497,0
2012-07-15,-142.349999999798,34.1333333336746,1
2012-07-15,-142.366666666945,32.5833333330865,0
2012-07-16,-147.683333333154,28.716666666465102,0
2012-07-16,-148.04999999960302,28.000000000388898,1
2012-07-16,-146.050000000381,28.5499999997442,0
2012-07-16,-144.749999999763,33.1166666667209,1
2012-07-16,-146.966666666504,28.5166666668613,0
2012-07-17,-150.049999999724,25.933333332962604,0
2012-07-17,-149.633333333631,26.849999999613104,0
2012-07-17,-148.68333333321502,26.3666666667741,1
2012-07-17,-146.083333333776,32.0833333336819,0
2012-07-17,-144.51666666689502,29.0833333330724,0
2012-07-18,-154.183333333547,23.4499999997105,1
2012-07-18,-150.733333332979,24.0166666666376,1
2012-07-18,-149.049999999664,30.3999999997106,1
2012-07-18,-150.083333333119,27.716666666929697,0
2012-07-18,-152.049999999845,24.866666666276696,1
2012-07-09,-126.7,41.233333333191,1
2012-07-09,-126.36666666687599,42.0333333336014,1
2012-07-10,-128.966666666315,37.5333333333179,1
2012-07-11,-134.13333333359301,34.55,0
2012-07-12,-134.049999999656,33.566666666571805,0
2012-07-18,-143.583333333625,31.866666666385797,0
2012-07-20,-156.616666666907,21.050000000247,1
2012-07-20,-152.45,26.433333333634895,1
2012-07-21,-156.03333333293997,21.616666666402697,1
2012-08-04,-156.933333333713,27.3000000002269,1
2012-08-04,-156.566666666365,21.549999999791797,1
2012-08-05,-156.999999999605,30.0666666667906,1
2012-08-05,-155.933333333653,24.299999999881397,1
2012-08-05,-156.599999999761,24.5166666668133,1
2012-08-06,-154.566666666245,27.333333332961697,1
2012-08-09,-144.89999999959298,42.316666666573795,1
2012-08-11,-131.03333333322598,47.98333333357229,1
2012-08-11,-140.16666666645202,47.933333333352,1
2012-08-12,-140.616666666839,44.749999999930296,1
2012-08-12,-135.65,46.3666666669056,1
2012-08-12,-135.21666666669202,48.5666666665368,1
2012-08-12,-132.85000000012198,46.8999999997804,1
2012-08-12,-139.28333333372402,45.73333333330971,1
2012-08-13,-136.699999999636,46.0500000003026,1
2012-08-13,-130.333333333723,48.499999999789,1
2012-08-13,-130.6,48.7000000002366,1
2012-08-13,-129.35,47.666666666832,1
2012-08-13,-131.700000000232,47.600000000120794,1
2012-08-13,-136.083333333172,46.5666666666504,1
2012-08-13,-138.449999999742,43.916666666461495,1
2012-08-14,-136.699999999636,46.0500000003026,1
2012-08-14,-138.383333332952,45.13333333325561,1
2012-08-14,-125.94999999988501,48.80000000024321,1
2012-08-14,-127.583333333557,48.2000000000615,1
2012-08-14,-135.15,45.2666666665892,1
2012-08-15,-127.883333333215,48.6666666667114,1
2012-08-15,-134.466666666647,46.65,1
2012-08-15,-129.58333333367702,48.750000000132296,1
2012-08-15,-131.65,46.4999999997044,1
2012-08-16,-130.316666666576,47.933333333352,1
2012-08-16,-124.7666666666,48.8166666665028,1
2012-08-16,-127.6333333332,47.68333333325911,1
2012-08-17,-125.633333333079,48.4000000002211,1
2012-08-17,-140.98333333328802,45.1,1
2012-08-04,-151.86666666661998,34.4166666667426,1
2012-08-04,-153.95,33.566666666571805,1
2012-08-04,-156.183333333668,27.533333333565,1
2012-08-05,-149.20000000039101,37.066666666351,1
2012-08-05,-152.266666666465,34.8499999999143,1
2012-08-05,-151.116666666575,37.6333333332731,1
2012-08-05,-152.19999999967501,35.016666666539,1
2012-08-05,-155.40000000022698,30.0166666670455,1
2012-08-06,-150.616666666545,36.9000000002507,1
2012-08-06,-156.616666666907,27.250000000267,1
2012-08-06,-150.2166666667,38.283333333257104,1
2012-08-06,-150.916666667102,35.75,1
2012-08-07,-148.616666666424,38.4499999997009,1
2012-08-07,-153.84999999959498,30.1333333329622,1
2012-08-07,-127.33333333354099,40.10000000025921,1
2012-08-07,-156.383333333141,30.0666666667906,1
2012-08-07,-147.06666666669,40.283333333291395,1
2012-08-07,-155.983333333296,31.7666666663545,1
2012-08-07,-150.183333333305,37.5333333333179,1
2012-08-08,-147.033333333295,40.10000000025921,1
2012-08-08,-155.983333333296,31.9666666670476,1
2012-08-08,-147.583333332968,40.900000000219606,1
2012-08-08,-155.8,32.983333333009895,1
2012-08-08,-149.366666666469,39.44999999989879,1
2012-08-09,-148.850000000191,38.2333333330246,1
2012-08-09,-140.199999999848,45.46666666635549,1
2012-08-09,-144.233333333485,42.86666666641,1
2012-08-09,-155.416666666476,33.4500000003402,1
2012-08-09,-155.716666667033,33.7833333329825,1
2012-08-10,-148.866666666439,40.0333333330534,1
2012-08-10,-155.31666666629,34.6666666668685,1
2012-08-10,-155.750000000428,35.016666666539,1
2012-08-11,-149.666666667027,40.8166666664192,1
2012-08-11,-153.349999999564,35.933333333625896,1
2012-08-11,-155.849999999715,36.5166666667311,1
2012-08-11,-142.316666666403,44.2333333332652,1
2012-08-12,-145.616666666243,42.7833333332324,1
2012-08-12,-152.9,38.0000000002117,1
2012-08-12,-141.45,42.716666666388996,1
2012-08-13,-141.58333333350402,43.783333333087505,1
2012-08-13,-150.166666667057,39.333333333645704,1
2012-08-14,-149.0,40.9999999996779,1
2012-08-16,-143.84999999988898,44.266666666739795,1
2012-08-16,-145.55000000035102,43.2333333331252,1
2012-08-17,-143.05,43.63333333351271,1
2012-08-04,-151.833333333225,34.949999999657805,1
2012-08-04,-151.9,34.316666666507395,1
2012-08-05,-151.333333333195,36.3666666667454,1
2012-08-07,-153.283333333672,34.3666666670204,1
2012-08-07,-149.299999999679,39.399999999818505,1
2012-08-07,-152.66666666631,33.8666666663297,1
2012-08-08,-151.383333333737,36.433333333075105,1
2012-08-08,-142.61666666696001,42.9999999997013,1
2012-08-08,-152.716666666851,32.5833333330865,1
2012-08-08,-146.066666666629,41.8666666665055,1
